image_path,label,height,width,mean_pixel_value,event_time
s3://sagemaker-us-east-1-284000663973/data/malignant/1076.jpg,malignant,224,224,175.2406861181973,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1345.jpg,malignant,224,224,185.77800143494898,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1082.jpg,malignant,224,224,122.93520806760205,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/908.jpg,benign,224,224,175.76905957695578,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/863.jpg,benign,224,224,154.3306428039966,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/1773.jpg,benign,224,224,126.29842288477892,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1069.jpg,malignant,224,224,148.09044164540816,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/976.jpg,malignant,224,224,182.6520381590136,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1089.jpg,malignant,224,224,157.52197597789115,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/932.jpg,malignant,224,224,140.63283907312925,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/909.jpg,benign,224,224,153.1048044217687,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1283.jpg,malignant,224,224,145.65005181760205,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1236.jpg,malignant,224,224,166.8318784545068,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/741.jpg,benign,224,224,171.37204373937075,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/834.jpg,benign,224,224,174.95103900935374,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/79.jpg,malignant,224,224,136.4971168154762,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1266.jpg,malignant,224,224,167.96949404761904,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/439.jpg,malignant,224,224,197.1351177189626,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/748.jpg,benign,224,224,164.70258689413265,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/350.jpg,malignant,224,224,130.2307211947279,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/252.jpg,malignant,224,224,144.6481850552721,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/920.jpg,benign,224,224,163.03730203018708,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/979.jpg,benign,224,224,184.93396577380952,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/1070.jpg,benign,224,224,133.07952008928572,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1472.jpg,malignant,224,224,123.72337372448979,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/351.jpg,malignant,224,224,154.80539168792518,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/247.jpg,benign,224,224,180.52624760841837,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/705.jpg,benign,224,224,147.4346168154762,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/231.jpg,benign,224,224,194.56937579719389,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/792.jpg,benign,224,224,141.1523968962585,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/929.jpg,malignant,224,224,181.82291666666666,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1212.jpg,malignant,224,224,172.09034863945578,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1468.jpg,malignant,224,224,148.02870562287416,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/670.jpg,malignant,224,224,154.78445206207482,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/37.jpg,benign,224,224,142.30184417517006,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/483.jpg,malignant,224,224,141.2631071960034,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/188.jpg,malignant,224,224,130.12111367984693,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/28.jpg,malignant,224,224,185.26767113095238,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/871.jpg,malignant,224,224,175.70521099064626,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1248.jpg,malignant,224,224,156.08840880102042,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/362.jpg,malignant,224,224,169.11858258928572,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/793.jpg,benign,224,224,176.60214710884352,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1101.jpg,malignant,224,224,169.15197172619048,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/404.jpg,malignant,224,224,152.7309337797619,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/572.jpg,benign,224,224,156.79961867559524,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/679.jpg,malignant,224,224,160.36884832057822,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1495.jpg,malignant,224,224,118.34903140943878,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/561.jpg,benign,224,224,183.10856451955783,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1250.jpg,malignant,224,224,165.8236009247449,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/151.jpg,malignant,224,224,172.3465268920068,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/241.jpg,malignant,224,224,144.35388764880952,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1099.jpg,malignant,224,224,168.66753029336735,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/921.jpg,benign,224,224,144.58301445578232,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/232.jpg,malignant,224,224,134.62013047406464,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/270.jpg,malignant,224,224,121.23523198341837,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/889.jpg,malignant,224,224,163.0941087372449,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/1191.jpg,benign,224,224,104.91701211734694,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/1592.jpg,benign,224,224,175.87501992984693,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/287.jpg,malignant,224,224,77.61484242134354,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/52.jpg,malignant,224,224,134.16567017431973,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/228.jpg,malignant,224,224,171.36309523809524,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/744.jpg,benign,224,224,192.9987709927721,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/392.jpg,malignant,224,224,106.66794217687075,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1412.jpg,malignant,224,224,166.2621704931973,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/1166.jpg,benign,224,224,147.92990672831633,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1282.jpg,malignant,224,224,112.9928518282313,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/67.jpg,malignant,224,224,174.02535740858843,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/364.jpg,malignant,224,224,70.94866735756803,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1221.jpg,malignant,224,224,165.02224170918367,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/762.jpg,benign,224,224,163.2262104060374,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1448.jpg,malignant,224,224,158.0518707482993,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/317.jpg,benign,224,224,162.33731930272108,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/545.jpg,benign,224,224,164.53107063137756,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1426.jpg,malignant,224,224,168.81058009141157,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/386.jpg,malignant,224,224,154.50424505739795,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/404.jpg,benign,224,224,166.24772799744898,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/339.jpg,malignant,224,224,132.76810958758503,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/505.jpg,malignant,224,224,134.74257945365648,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/408.jpg,malignant,224,224,131.33806999362244,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1413.jpg,malignant,224,224,161.33010469812925,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1399.jpg,malignant,224,224,162.82486314838437,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1027.jpg,malignant,224,224,144.9145142431973,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1382.jpg,malignant,224,224,151.92604698129253,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/282.jpg,benign,224,224,166.56212797619048,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1225.jpg,malignant,224,224,191.36835671768708,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/495.jpg,malignant,224,224,123.24971433886054,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/216.jpg,malignant,224,224,196.5371558779762,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1242.jpg,malignant,224,224,156.8421622555272,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1311.jpg,malignant,224,224,151.87472762542518,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/762.jpg,malignant,224,224,120.45861899447279,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/694.jpg,benign,224,224,154.39875637755102,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/719.jpg,benign,224,224,176.61377949617346,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/685.jpg,benign,224,224,171.92325680272108,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/250.jpg,malignant,224,224,169.8960326318027,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/700.jpg,benign,224,224,184.71483710671768,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/203.jpg,malignant,224,224,164.34727758290816,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1465.jpg,malignant,224,224,129.9876634247449,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/98.jpg,malignant,224,224,179.22287547831633,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/218.jpg,malignant,224,224,168.40801046981292,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/36.jpg,benign,224,224,162.3410794005102,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/277.jpg,malignant,224,224,145.12816220238096,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/289.jpg,benign,224,224,156.5565409757653,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/78.jpg,benign,224,224,133.73649420705783,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/532.jpg,benign,224,224,173.49577487244898,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/388.jpg,benign,224,224,155.30174452593536,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/43.jpg,malignant,224,224,171.6325002657313,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1261.jpg,malignant,224,224,165.25204613095238,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/21.jpg,benign,224,224,151.78482408588437,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/915.jpg,benign,224,224,183.6039673681973,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/710.jpg,benign,224,224,117.99693744685374,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/55.jpg,malignant,224,224,151.32862988945578,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/50.jpg,benign,224,224,201.73408933886054,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/930.jpg,benign,224,224,133.90796396683675,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/20.jpg,benign,224,224,175.23254809736395,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/232.jpg,benign,224,224,150.47109507865648,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/674.jpg,malignant,224,224,183.69737191751702,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/93.jpg,benign,224,224,163.8795174319728,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/852.jpg,malignant,224,224,156.52278645833334,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/108.jpg,malignant,224,224,202.98882599914967,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/481.jpg,malignant,224,224,144.8688815369898,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/682.jpg,benign,224,224,130.6850353422619,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/913.jpg,malignant,224,224,166.33251620960885,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/101.jpg,malignant,224,224,163.49350951318027,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/843.jpg,benign,224,224,167.43848320578232,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/1357.jpg,benign,224,224,141.04277609481292,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1329.jpg,malignant,224,224,158.02275324192178,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/1499.jpg,benign,224,224,157.88099224064626,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1370.jpg,malignant,224,224,164.0766369047619,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/951.jpg,malignant,224,224,174.66191671981292,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/202.jpg,malignant,224,224,134.15818983843536,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/1074.jpg,benign,224,224,152.26997634991497,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/336.jpg,malignant,224,224,153.96989264455783,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/1273.jpg,benign,224,224,188.63674532312925,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/109.jpg,malignant,224,224,150.43823740433675,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/96.jpg,benign,224,224,140.63622050382654,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/malignant/1492.jpg,malignant,224,224,150.93610491071428,2024-10-13T00:25:35.162Z
s3://sagemaker-us-east-1-284000663973/data/benign/1231.jpg,benign,224,224,169.1611328125,2024-10-13T00:25:35.162Z
